outer_key,inner_key,KLD Human to LLM,KLD LLM to Human,Jensen-Shannon Divergence,Human Probabilities,LLM Probabilities
drive-01,a person drives around a futuristic looking vehicle while a man approaches and a crowd watches .,0.0,0.0,0.0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
drive-01,a man drives a truck while a child sits and steers .,70.98709529470581,5.545177442067116,0.616762243821858,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
drive-01,a man driving a small golf cart with a crowd watching.,44.66540749876103,2.7725887176346107,0.4645014033113393,"[1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
drive-01,two men on motorcycles are driving down .,0.0,0.0,0.0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
drive-01,"a man driving a small , open vehicle with a green sign .",22.162804712585114,1.1507282875045386,0.30919668274456596,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
run-02,a brown dog running,46.051701857509016,47.43799621639563,0.5887050104152568,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
run-02,a child in a dress runs with a miniature orange soccer ball .,44.66540749876103,2.7725887176346107,0.4645014033113393,"[0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
run-02,a blond dog and a black and white dog run,26.32168779353234,71.27477736485501,0.6418563760759084,"[0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
run-02,a black dog runs with his mouth open,44.66540749876103,2.7725887176346107,0.4645014033113393,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]"
run-02,a black and white dog runs.,69.07755278740893,72.37338964891795,0.721013442364729,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
sleep-01,a woman sleeps,22.162804712585114,1.1507282875045386,0.30919668274456596,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sleep-01,a dark-haired dark-skinned child sleeps while holding a blue zippered pack .,93.48969807844051,97.64858115726432,0.8325546102957545,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sleep-01,a man sleeps while listening to his ipod.,1.1507282875045386,22.162804712585114,0.30919668274456596,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sleep-01,two people are sleeping .,22.162804712585114,1.1507282875045386,0.30919668274456596,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sleep-01,a young boy wearing a dark blue hat sleeps.,23.025850927637872,23.025850927637872,0.4162773048053645,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
kneel-01,a man is kneeling down with a child,93.48969807613791,94.87599243502453,0.832554610125799,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0]","[0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
kneel-01,a man in a blue swimsuit and a red beanie kneels making a sand castle that is as tall as he is when he is kneeling .,5.545177442067116,70.98709529470581,0.616762243821858,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
kneel-01,a man wearing yellow swimming trunks kneeling,23.025850927637872,23.025850927637872,0.416277304810568,"[0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
kneel-01,"an impoverished person , wearing a torn brown shirt and no shoes , is kneeling down .",69.07755278982137,5.5451774398050775,0.61676224359247,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
play-01,men playing volleyball,22.162804712585114,1.1507282875045386,0.30919668274456596,"[0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
play-01,a little boy playing.,69.07755278740893,72.37338964891795,0.721013442364729,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
play-01,girl wearing blue shirt and black shorts plays trumped .,68.38440560688953,48.824290575212935,0.674132306098361,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
play-01,Kids play,44.66540749876103,2.772588717634611,0.4645014033113394,"[0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
play-01,three children are playing .,45.35855467701839,24.41214528645518,0.530252365714773,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
jump-03,a person dressed in a tan jacket jumps a quad over a harvested cornfield,23.025850927637872,23.025850927637872,0.4162773048053645,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
jump-03,a red dog jumps to catch a tennis ball .,0.0,0.0,0.0,"[0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
jump-03,a gray dog is jumping toward a black and white dog.,44.9530895712128,3.2958368613991587,0.4885619842435828,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
jump-03,two people are jumping with snow .,45.240771641362,24.24224624965978,0.5220295850923977,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
jump-03,white and black dog jumping over red-haired dog .,44.9530895712128,3.2958368613991587,0.4885619842435828,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
drink-01,a woman is drinking a beverage,72.37338965341326,72.37338965341326,0.7210134427507056,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
drink-01,two men drink beer .,95.39924058332494,97.64858115952636,0.8325546104626661,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
drink-01,a teenager drinks directly out of the metal milkshake serving cup .,24.24224624965978,45.240771641362,0.5220295850923977,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
drink-01,three women and a man are drinking beer .,97.64858116180018,97.64858116180018,0.832554610630462,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]","[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
drink-01,three girls or friends having drinks laughing .,26.32168779353234,71.27477736485501,0.6418563760759084,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
swing-01,two children swing from a swing made from a steel drum .,22.162804712585114,1.1507282875045386,0.30919668274456596,"[0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
swing-01,the little girl swings.,44.66540749876103,2.7725887176346107,0.4645014033113393,"[0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
swing-01,"two girls , both dressed in pink , swinging on sunlight day with the trees casting random shadows on the remainder of the park like setting .",1.2163953220219081,22.21492071372413,0.315004909824524,"[0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
swing-01,a boy and girl child swing together .,0.0,0.0,0.0,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
swing-01,"people swing on a red , metal amusement park ride.",0.0,0.0,0.0,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
lean-01,Person leaning,44.9530895712128,3.2958368613991587,0.4885619842435828,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]"
lean-01,a lady with short hair wearing a black jacket leaned .,67.69125842870147,5.545177437571807,0.6167622433659973,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]"
lean-01,a motorcyclist on a red speed bike leans .,1.1507282875045386,22.162804712585114,0.30919668274456596,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
lean-01,a person wearing a construction uniform is leaning.,69.07755278982137,5.5451774398050775,0.61676224359247,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]"
lean-01,a man in red shirt wearing sunglasses is leaning,67.97894049885068,26.321687789037032,0.6418563756389567,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
race-02,two swimmers race with a red line .,2.197224577336219,2.197224577336219,0.3616794656810817,"[0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
race-02,three people in various stages of swimming strokes race,5.545177442067116,70.98709529470581,0.616762243821858,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
race-02,two girls are in a race .,44.66540749876103,2.772588717634611,0.4645014033113394,"[0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
race-02,muzzled greyhounds are racing.,22.162804712585114,1.1507282875045386,0.30919668274456596,"[0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
race-02,a greyhound races.,44.66540749876103,2.7725887176346107,0.4645014033113393,"[1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pass-by-17,an older couple passes by a young lady,0.5232481437645479,0.5753641449035618,0.18390779090829046,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
pass-by-17,people pass each other while talking on their cellphones .,1.1507282875045386,22.162804712585114,0.30919668274456596,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
pass-by-17,decorated limo passing by elderly woman waiting on park bench .,69.07755278982137,5.5451774398050775,0.61676224359247,"[1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pass-by-17,two young people riding skateboards pass by in the street as a black dog on a red leash stops and squats down.,2.772588719867881,46.051701859880914,0.4645014036140257,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pass-by-17,a runner in black is passing a florist shop .,23.025850927637872,23.025850927637872,0.4162773048053645,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
practice-01,three children are practicing martial arts.,22.162804712585114,1.1507282875045386,0.30919668274456596,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
practice-01,a lively adult karate practice,46.62706600248189,24.24224625189305,0.5220295853606364,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
practice-01,two rows of dance students are practicing ballet moves against a pole.,2.772588719867881,46.051701859880914,0.4645014036140257,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
practice-01,an orchestra of about <number> people are practicing,23.025850927637872,23.025850927637872,0.4162773048053645,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
practice-01,dancers practicing their dance routines .,22.162804712585114,1.1507282875045386,0.30919668274456596,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
use-01,a man perched is using a net to scoop a fish from another aquarium .,22.21492071372413,1.2163953220219081,0.315004909824524,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
use-01,a woman is using a ruler to mark a sheet of paper .,44.66540749876103,2.7725887176346107,0.4645014033113393,"[0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
use-01,a man in a white shirt uses a blackboard as others sit watching .,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
use-01,an older man and women are using computers.,22.162804712585114,1.1507282875045386,0.30919668274456596,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
use-01,a man is using his computer while seated.,22.162804712585114,1.1507282875045386,0.30919668274456596,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
speak-01,a dark-haired man is speaking into a microphone while another man is sitting .,22.21492071372413,1.2163953220219081,0.315004909824524,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
speak-01,"a man in a white polo shirt speaks with a sign that reads , truth !",70.98709529229336,77.91856709789282,0.6638990041447186,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0]"
speak-01,a chef speaks into a microphone about a mixed salad contained .,23.025850927637872,23.025850927637872,0.4162773048053645,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
