"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Object_Key","Input.image_url","Answer.taskAnswers","Approve","Reject"
"3PUV2Q8SWQUGJPTUGYQCR5X9O7DDBA","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3VNL7UK1X29F0FY1XSHO3J1WQESTFH","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:11:21 PDT 2024","Tue Oct 01 14:11:45 PDT 2024","Fri Oct 04 14:11:45 PDT 2024","","","","24","100% (602/604)","100% (602/604)","100% (205/205)","00000-255.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00000-255.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3E24UO25RLG1HA3OAGNKRJNGEK96OF","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","320DUZ38GUCR0CYRWI92JYEZTR1GJY","A17EZEAMF37MGQ","Submitted","Tue Oct 01 13:48:16 PDT 2024","Tue Oct 01 13:48:42 PDT 2024","Fri Oct 04 13:48:42 PDT 2024","","","","26","100% (602/604)","100% (602/604)","100% (205/205)","00000-6000.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00000-6000.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3CZH926SJY41QWMLXER9P99OERX4EO","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3NC5L260MBCZNNTT1BVP99V9R6BOFQ","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:11:59 PDT 2024","Tue Oct 01 14:12:19 PDT 2024","Fri Oct 04 14:12:19 PDT 2024","","","","20","100% (602/604)","100% (602/604)","100% (205/205)","00001-255.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00001-255.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3D42WVSDIUL9UH01HWZMNGYVLTBFY2","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3570Y55XZC9HV1TQIIA5TLTN6VAGYS","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:16:42 PDT 2024","Tue Oct 01 14:16:56 PDT 2024","Fri Oct 04 14:16:56 PDT 2024","","","","14","100% (602/604)","100% (602/604)","100% (205/205)","00001-400.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00001-400.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3WUVMVA7PXTE3GTY22FDNMW6U72AZB","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3VFJCI1K4MP8Y0H44NIBLP0Q38VRG1","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:45:41 PDT 2024","Tue Oct 01 14:45:57 PDT 2024","Fri Oct 04 14:45:57 PDT 2024","","","","16","100% (602/604)","100% (602/604)","100% (205/205)","00001-6000.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00001-6000.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":true,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"32CXT5U152TJYT69ZHWRA3BW21N8UG","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3F6KKYWMNYRK7IFL9Q0M6KSJPJQDNP","A17EZEAMF37MGQ","Submitted","Tue Oct 01 13:37:00 PDT 2024","Tue Oct 01 13:37:16 PDT 2024","Fri Oct 04 13:37:16 PDT 2024","","","","16","100% (602/604)","100% (602/604)","100% (205/205)","00002-255.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00002-255.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3VP28W7DV9A9Z7A6DI151N7XRNFFZT","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3LOTDFNYAUP7SW2VSXMZQ38VU8AWFA","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:41:56 PDT 2024","Tue Oct 01 14:42:10 PDT 2024","Fri Oct 04 14:42:10 PDT 2024","","","","14","100% (602/604)","100% (602/604)","100% (205/205)","00002-400.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00002-400.png","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"31KPKEKW5W3MK5S04M2HCYDQUI4B0F","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3BF51CHDTI0YY2SGUGHEMTB49I8H0R","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:18:17 PDT 2024","Tue Oct 01 14:18:31 PDT 2024","Fri Oct 04 14:18:31 PDT 2024","","","","14","100% (602/604)","100% (602/604)","100% (205/205)","00002-6000.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00002-6000.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3DW3BNF1H38JB8V9476W6PDFG8W8V5","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3KIBXJ1WDSKA39L72MMMPMNEZ2SOKS","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:19:01 PDT 2024","Tue Oct 01 14:19:18 PDT 2024","Fri Oct 04 14:19:18 PDT 2024","","","","17","100% (602/604)","100% (602/604)","100% (205/205)","00003-255.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00003-255.png","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"368IUKXGBRYJ2AFPPG0ZGJS6OP56PW","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3HFNH7HEM448MZ24R8TBGZQL7MTGQP","A17EZEAMF37MGQ","Submitted","Tue Oct 01 13:57:12 PDT 2024","Tue Oct 01 13:57:29 PDT 2024","Fri Oct 04 13:57:29 PDT 2024","","","","17","100% (602/604)","100% (602/604)","100% (205/205)","00003-400.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00003-400.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3JMQI2OLGLVIKYIRJOVLI0X35WRDNZ","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:18:14 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:18:14 PDT 2024","","","3IXQG4FA2GO63JD7UKQBTT9ZH9X9BF","A17EZEAMF37MGQ","Submitted","Tue Oct 01 13:04:27 PDT 2024","Tue Oct 01 13:04:43 PDT 2024","Fri Oct 04 13:04:43 PDT 2024","","","","16","100% (602/604)","100% (602/604)","100% (205/205)","00003-6000.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00003-6000.png","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3GS542CVKHD2RJZ438UX2NERNQC95O","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:18:14 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:18:14 PDT 2024","","","3HHRAGRYXVVQMD2GYPVXZD9YO8GO9Y","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:08:16 PDT 2024","Tue Oct 01 14:08:27 PDT 2024","Fri Oct 04 14:08:27 PDT 2024","","","","11","100% (602/604)","100% (602/604)","100% (205/205)","00004-255.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00004-255.png","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3WRBLBQ2HDYIBM0BK8UVD94NAVWG01","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3JZQSN0I3D0BVACVDSIH40M70KKGFV","A17EZEAMF37MGQ","Submitted","Tue Oct 01 13:34:04 PDT 2024","Tue Oct 01 13:34:20 PDT 2024","Fri Oct 04 13:34:20 PDT 2024","","","","16","100% (602/604)","100% (602/604)","100% (205/205)","00004-400.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00004-400.png","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"306996CF7IAMRUDI056HQ3W0ZAAB1I","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","3H0W84IWB7SAEMLDYSSNLMFEQSGREK","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:45:20 PDT 2024","Tue Oct 01 14:45:37 PDT 2024","Fri Oct 04 14:45:37 PDT 2024","","","","17","100% (602/604)","100% (602/604)","100% (205/205)","00004-6000.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00004-6000.png","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3UV0D2KX289TWAMHSPBF7RUOQSC4F6","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:42 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:42 PDT 2024","","","30BXRYBRPRNR6ST1NNAZTOK8ANNWH8","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:42:13 PDT 2024","Tue Oct 01 14:45:17 PDT 2024","Fri Oct 04 14:45:17 PDT 2024","","","","184","100% (602/604)","100% (602/604)","100% (205/205)","00005-255.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00005-255.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":true,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3X2LT8FDII8WQXVEUHBSSRWTNHY8WF","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:43 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:43 PDT 2024","","","34S6N1K2ZI9BVYH2J93XKD3SCGJLH4","A17EZEAMF37MGQ","Submitted","Tue Oct 01 13:51:07 PDT 2024","Tue Oct 01 13:51:19 PDT 2024","Fri Oct 04 13:51:19 PDT 2024","","","","12","100% (602/604)","100% (602/604)","100% (205/205)","00005-400.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00005-400.png","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":true,""3"":false},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"38Z7YZ2SCPSKV6B5RUODDR8L2CMIQT","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:18:14 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:18:14 PDT 2024","","","36DSNE9QZSOFSPFPK1MAO7N1KDSOJT","A17EZEAMF37MGQ","Submitted","Tue Oct 01 14:18:36 PDT 2024","Tue Oct 01 14:18:51 PDT 2024","Fri Oct 04 14:18:51 PDT 2024","","","","15","100% (602/604)","100% (602/604)","100% (205/205)","00005-6000.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00005-6000.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":true},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"39I4RL8QH57DA6DNNFZFAC6167P4H4","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:47 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:47 PDT 2024","","","3KYQYYSHYIX2P3FXA50ZL9SOFTVDO4","A17EZEAMF37MGQ","Submitted","Tue Oct 01 13:37:54 PDT 2024","Tue Oct 01 13:38:07 PDT 2024","Fri Oct 04 13:38:07 PDT 2024","","","","13","100% (602/604)","100% (602/604)","100% (205/205)","00006-255.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00006-255.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3QE4DGPGCD1ZAAIC39HXPCU0R7C4G5","32CVJ4DS8NLNW05T7O8FGAFWAC0KVJ","images version3","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 17:17:47 PDT 2024","20","BatchId:409385;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 17:17:47 PDT 2024","","","369J354OF00FCHJKCZFDAU9U7LHG6S","A17EZEAMF37MGQ","Submitted","Tue Oct 01 12:57:43 PDT 2024","Tue Oct 01 12:58:00 PDT 2024","Fri Oct 04 12:58:00 PDT 2024","","","","17","100% (602/604)","100% (602/604)","100% (205/205)","00006-400.png","https://derrickversion3.s3.us-east-1.amazonaws.com/00006-400.png","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":true,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
